-0.011,-0.002,-2.652,2.330,-0.439,-0.372
-0.012,-0.003,-3.134,2.009,-0.420,-0.593
-0.013,-0.004,-3.536,1.607,-0.446,-0.588
-0.014,-0.005,-4.018,0.884,-0.450,-0.577
-0.015,-0.006,-4.420,0.321,-0.447,-0.538
-0.016,-0.007,-4.902,-0.402,-0.432,-0.510
-0.016,-0.008,-5.304,-1.045,-0.400,-0.473
-0.017,-0.009,-5.786,-1.688,-0.381,-0.451
-0.018,-0.010,-6.188,-2.170,-0.352,-0.430
-0.018,-0.011,-6.509,-2.732,-0.331,-0.431
-0.019,-0.011,-6.830,-3.214,-0.317,-0.421
-0.020,-0.013,-7.071,-3.696,-0.303,-0.421
-0.020,-0.014,-7.312,-4.179,-0.298,-0.434
-0.021,-0.014,-7.473,-4.580,-0.289,-0.412
-0.021,-0.015,-7.634,-5.062,-0.288,-0.391
-0.022,-0.017,-7.955,-5.946,-0.283,-0.363
-0.022,-0.018,-8.196,-6.670,-0.267,-0.328
-0.022,-0.020,-8.357,-7.232,-0.252,-0.299
-0.022,-0.021,-8.518,-7.714,-0.225,-0.275
-0.022,-0.021,-8.679,-8.116,-0.193,-0.251
-0.021,-0.022,-8.679,-8.357,-0.162,-0.232
-0.021,-0.022,-8.679,-8.518,-0.146,-0.212
-0.020,-0.022,-8.679,-8.598,-0.113,-0.215
-0.020,-0.023,-8.679,-8.679,0.106,-0.215
-0.019,-0.023,-8.598,-8.679,0.133,-0.221
-0.018,-0.023,-8.598,-8.679,0.145,-0.228
-0.017,-0.024,-8.518,-8.679,0.200,-0.240
-0.017,-0.024,-8.357,-8.759,0.227,-0.244
-0.016,-0.024,-8.196,-8.839,0.243,-0.242
-0.015,-0.024,-7.875,-8.920,0.266,-0.239
-0.014,-0.024,-7.634,-9.000,0.278,-0.233
-0.013,-0.024,-7.312,-9.080,0.296,-0.227
-0.012,-0.024,-6.830,-9.241,0.306,-0.216
-0.010,-0.024,-6.509,-9.321,0.303,-0.199
-0.009,-0.024,-6.107,-9.402,0.316,-0.187
-0.008,-0.024,-5.705,-9.402,0.324,-0.175
-0.007,-0.024,-5.304,-9.482,0.339,-0.171
-0.005,-0.024,-4.902,-9.482,0.350,-0.160
-0.004,-0.024,-4.420,-9.482,0.358,-0.150
-0.002,-0.023,-3.938,-9.482,0.352,-0.136
-0.001,-0.023,-3.455,-9.482,0.344,-0.126
0.000,-0.023,-2.893,-9.482,0.339,-0.112
0.002,-0.022,-2.491,-9.482,0.329,-0.103
0.003,-0.022,-2.089,-9.482,0.395,0.120
0.005,-0.022,-1.527,-9.482,0.603,0.136
0.006,-0.021,-0.804,-9.321,0.596,0.157
0.008,-0.021,0.241,-9.241,0.564,0.159
0.009,-0.020,1.205,-9.161,0.508,0.174
0.012,-0.019,2.812,-8.920,0.466,0.193
0.013,-0.019,3.616,-8.679,0.419,0.216
0.015,-0.018,4.339,-8.438,0.392,0.212
0.016,-0.017,5.062,-8.196,0.388,0.216
0.017,-0.017,5.545,-7.955,0.382,0.214
0.019,-0.015,6.429,-7.554,0.369,0.203
0.021,-0.014,7.393,-7.152,0.368,0.230
0.022,-0.013,7.955,-6.830,0.312,0.232
0.023,-0.012,8.438,-6.509,0.285,0.229
0.024,-0.011,8.920,-6.107,0.267,0.229
0.025,-0.010,9.321,-5.786,0.247,0.221
0.026,-0.010,9.723,-5.464,0.235,0.224
0.027,-0.009,10.045,-5.143,0.219,0.226
0.028,-0.008,10.446,-4.821,0.213,0.227
0.000,-0.000,10.768,-4.661,-0.370,0.306
0.029,-0.006,10.848,-4.339,-1.416,0.527
0.029,-0.005,9.964,-3.777,0.436,0.188
0.030,-0.004,9.402,-3.214,0.281,0.217
0.030,-0.003,9.562,-2.893,0.362,0.189
0.030,-0.002,9.804,-2.652,0.368,0.188
0.031,-0.001,10.286,-2.330,0.351,0.190
0.031,-0.000,10.929,-2.089,0.306,0.191
0.031,0.001,11.893,-1.607,0.229,0.200
0.031,0.003,12.696,-0.964,0.120,0.265
0.031,0.005,13.098,-0.241,-0.183,0.456
0.030,0.007,13.098,0.723,-0.258,0.436
0.030,0.007,12.938,1.527,-0.290,0.394
0.029,0.009,12.536,2.973,-0.299,0.325
0.028,0.010,12.295,3.777,-0.310,0.247
0.027,0.011,12.054,4.339,-0.330,0.209
0.026,0.011,11.812,4.741,-0.332,0.191
0.025,0.012,11.571,4.982,-0.347,0.192
0.024,0.012,11.250,5.304,-0.367,0.209
0.023,0.013,11.009,5.545,-0.383,0.215
0.000,-0.000,10.688,5.866,-0.698,-0.190
0.021,0.014,10.045,6.027,-1.469,-0.780
0.019,0.014,9.080,5.705,-0.152,0.292
0.018,0.014,8.036,5.545,-0.305,0.209
0.016,0.014,7.634,5.705,-0.245,0.238
0.015,0.015,7.312,5.946,-0.258,0.222
0.013,0.015,7.152,6.268,-0.280,0.196
0.012,0.015,6.911,6.509,-0.322,0.159
0.010,0.015,6.750,6.911,-0.363,0.126
0.009,0.015,6.589,7.071,-0.404,-0.124
0.007,0.014,6.348,7.071,-0.446,-0.145
0.005,0.014,6.027,7.071,-0.481,-0.153
0.004,0.014,5.545,7.071,-0.504,-0.170
0.002,0.014,5.143,6.991,-0.517,-0.185
-0.000,0.013,4.580,6.991,-0.535,-0.189
-0.002,0.013,3.938,6.991,-0.533,-0.214
-0.004,0.012,3.375,6.911,-0.581,-0.237
-0.006,0.012,2.652,6.911,-0.785,-0.256
-0.007,0.011,1.848,6.830,-0.777,-0.284
-0.009,0.011,0.723,6.750,-0.756,-0.300
-0.011,0.010,-0.402,6.509,-0.708,-0.324
-0.013,0.010,-1.286,6.268,-0.667,-0.332
-0.015,0.009,-2.330,5.946,-0.652,-0.332
-0.016,0.008,-3.134,5.625,-0.638,-0.332
-0.018,0.007,-4.018,5.384,-0.644,-0.330
-0.020,0.006,-4.821,5.062,-0.633,-0.325
-0.022,0.006,-5.625,4.821,-0.603,-0.325
-0.024,0.005,-6.589,4.500,-0.567,-0.324
-0.025,0.004,-7.232,4.179,-0.524,-0.326
-0.027,0.003,-8.036,3.938,-0.505,-0.324
-0.028,0.002,-8.598,3.616,-0.475,-0.326
-0.030,0.001,-9.161,3.375,-0.465,-0.327
-0.031,-0.000,-9.643,3.054,-0.455,-0.335
-0.033,-0.001,-10.125,2.812,-0.452,-0.334
-0.034,-0.002,-10.768,2.491,-0.444,-0.399
-0.036,-0.004,-11.571,1.848,-0.422,-0.609
-0.038,-0.005,-12.054,1.286,-0.424,-0.622
-0.039,-0.007,-12.455,0.643,-0.400,-0.594
-0.040,-0.008,-12.857,-0.161,-0.395,-0.572
-0.041,-0.009,-13.179,-0.964,-0.385,-0.536
-0.042,-0.010,-13.661,-1.688,-0.383,-0.503
-0.044,-0.012,-14.304,-2.973,-0.365,-0.475
-0.045,-0.014,-15.027,-4.098,-0.358,-0.441
-0.046,-0.015,-15.429,-4.661,-0.329,-0.416
-0.047,-0.017,-15.991,-5.625,-0.300,-0.411
-0.048,-0.020,-16.473,-6.509,-0.286,-0.403
-0.049,-0.022,-16.795,-7.312,-0.260,-0.379
-0.049,-0.024,-16.955,-8.196,-0.234,-0.360
-0.049,-0.026,-17.116,-8.920,-0.211,-0.336
-0.048,-0.027,-17.196,-9.402,-0.186,-0.322
-0.048,-0.028,-17.196,-9.643,-0.170,-0.313
-0.048,-0.029,-17.196,-9.964,-0.164,-0.310
-0.048,-0.030,-17.196,-10.205,-0.150,-0.309
-0.047,-0.031,-17.196,-10.446,-0.136,-0.313
-0.047,-0.031,-17.196,-10.688,-0.124,-0.314
-0.046,-0.032,-17.196,-10.929,0.100,-0.316
-0.046,-0.033,-17.196,-11.170,0.127,-0.320
-0.045,-0.034,-17.196,-11.411,0.154,-0.317
-0.045,-0.034,-17.116,-11.652,0.182,-0.314
-0.044,-0.035,-16.955,-11.893,0.207,-0.310
-0.043,-0.035,-16.795,-12.214,0.224,-0.298
-0.042,-0.036,-16.554,-12.455,0.249,-0.283
-0.041,-0.036,-16.312,-12.616,0.266,-0.272
-0.040,-0.036,-15.991,-12.857,0.285,-0.258
-0.039,-0.037,-15.670,-13.018,0.311,-0.238
-0.037,-0.037,-15.268,-13.179,0.313,-0.247
-0.036,-0.038,-14.946,-13.339,0.330,-0.232
-0.035,-0.038,-14.464,-13.420,0.346,-0.222
-0.034,-0.038,-14.062,-13.580,0.352,-0.216
-0.032,-0.038,-13.580,-13.661,0.364,-0.199
-0.031,-0.038,-13.018,-13.741,0.363,-0.191
-0.029,-0.038,-12.536,-13.821,0.356,-0.177
-0.027,-0.038,-12.054,-13.902,0.360,-0.159
-0.026,-0.037,-11.330,-13.902,0.360,-0.148
-0.022,-0.037,-10.366,-13.902,0.350,-0.132
-0.020,-0.036,-9.884,-13.902,0.384,-0.104
-0.018,-0.036,-9.321,-13.902,0.379,0.109
-0.017,-0.036,-8.839,-13.821,0.390,0.130
-0.015,-0.035,-8.277,-13.741,0.406,0.140
-0.013,-0.035,-7.634,-13.661,0.413,0.157
-0.011,-0.034,-6.911,-13.580,0.411,0.178
-0.006,-0.032,-5.786,-13.339,0.411,0.205
-0.004,-0.032,-5.143,-13.098,0.450,0.242
-0.002,-0.031,-4.580,-12.857,0.440,0.246
-0.000,-0.030,-3.938,-12.536,0.452,0.264
0.002,-0.029,-3.295,-12.214,0.509,0.266
0.004,-0.028,-2.571,-11.812,0.720,0.271
0.007,-0.027,-1.688,-11.411,0.718,0.272
0.009,-0.025,-0.562,-10.929,0.699,0.271
0.011,-0.024,0.482,-10.607,0.663,0.270
0.013,-0.023,1.607,-10.125,0.640,0.284
0.015,-0.022,2.732,-9.723,0.613,0.281
0.017,-0.020,3.857,-9.321,0.588,0.291
0.019,-0.019,4.821,-9.000,0.576,0.303
0.021,-0.018,5.786,-8.679,0.576,0.323
0.023,-0.016,6.830,-8.116,0.539,0.330
0.025,-0.015,8.036,-7.554,0.481,0.315
0.029,-0.012,9.562,-6.589,0.423,0.307
0.033,-0.009,11.009,-5.625,0.399,0.317
0.036,-0.006,12.295,-4.661,0.353,0.321
0.038,-0.003,13.500,-3.696,0.307,0.330
0.040,-0.001,13.982,-3.134,0.265,0.328
0.042,0.002,14.946,-2.250,0.239,0.368
0.044,0.005,15.670,-1.366,0.223,0.592
0.045,0.006,15.991,-0.723,0.193,0.573
0.046,0.008,16.312,0.241,0.184,0.550
0.046,0.009,16.634,1.125,0.176,0.507
0.047,0.011,16.795,2.089,0.167,0.471
0.048,0.012,17.036,2.893,0.177,0.439
0.048,0.013,17.196,3.696,0.165,0.418
0.048,0.015,17.438,4.420,0.161,0.410
0.049,0.016,17.598,5.143,0.148,0.409
0.049,0.018,17.839,5.946,0.137,0.406
0.049,0.019,18.000,6.429,0.107,0.360
0.049,0.020,18.161,7.152,-0.113,0.339
0.049,0.021,18.241,7.634,-0.137,0.301
0.049,0.022,18.241,8.196,-0.159,0.284
0.048,0.023,18.161,8.679,-0.172,0.256
0.048,0.024,18.161,9.080,-0.186,0.236
0.047,0.025,18.080,9.482,-0.209,0.226
0.047,0.026,18.080,9.804,-0.239,0.210
0.046,0.027,18.000,10.205,-0.269,0.200
0.045,0.027,17.920,10.446,-0.300,0.183
0.044,0.028,17.759,10.688,-0.335,0.180
0.043,0.028,17.598,10.929,-0.367,0.170
0.042,0.029,17.357,11.170,-0.403,0.158
0.041,0.029,17.036,11.411,-0.433,0.141
0.039,0.029,16.634,11.571,-0.458,0.121
0.038,0.030,16.071,11.812,-0.456,0.106
0.036,0.030,15.509,11.973,-0.445,-0.121
0.033,0.030,14.705,11.973,-0.447,-0.138
0.031,0.030,14.304,11.973,-0.488,-0.146
0.030,0.029,13.741,11.973,-0.489,-0.156
0.028,0.029,13.339,11.973,-0.498,-0.172
0.026,0.029,12.777,11.973,-0.521,-0.191
0.024,0.028,12.214,11.893,-0.532,-0.213
0.022,0.028,11.652,11.893,-0.545,-0.232
0.019,0.027,10.929,11.812,-0.555,-0.261
0.017,0.026,10.286,11.732,-0.558,-0.283
0.015,0.026,9.643,11.571,-0.570,-0.309
0.012,0.025,9.000,11.411,-0.586,-0.325
0.010,0.024,8.277,11.089,-0.604,-0.348
0.007,0.023,7.554,10.768,-0.612,-0.354
0.005,0.022,6.750,10.446,-0.622,-0.364
0.002,0.021,6.027,10.045,-0.626,-0.373
-0.000,0.020,5.223,9.723,-0.637,-0.368
-0.003,0.018,4.420,9.321,-0.694,-0.377
-0.006,0.017,3.616,9.000,-0.906,-0.381
-0.008,0.016,2.330,8.518,-0.912,-0.385
-0.014,0.013,0.000,7.795,-0.871,-0.387
-0.017,0.012,-1.286,7.393,-0.848,-0.415
-0.019,0.010,-2.732,6.911,-0.803,-0.411
-0.025,0.007,-5.062,6.027,-0.781,-0.414
-0.030,0.004,-7.393,5.143,-0.770,-0.442
-0.035,0.000,-9.562,4.179,-0.707,-0.470
-0.039,-0.003,-11.571,3.134,-0.634,-0.540
-0.044,-0.007,-13.339,1.929,-0.572,-0.746
-0.048,-0.010,-15.027,0.000,-0.529,-0.730
-0.051,-0.013,-16.152,-1.607,-0.485,-0.651
-0.053,-0.015,-16.714,-2.491,-0.455,-0.590
-0.055,-0.017,-17.277,-3.375,-0.450,-0.576
-0.057,-0.019,-17.839,-4.259,-0.445,-0.582
-0.058,-0.021,-18.321,-4.982,-0.440,-0.594
-0.060,-0.022,-18.804,-5.705,-0.439,-0.610
-0.061,-0.025,-19.286,-6.509,-0.435,-0.594
-0.062,-0.026,-19.768,-7.312,-0.430,-0.575
-0.063,-0.028,-20.250,-8.036,-0.413,-0.551
-0.064,-0.030,-20.732,-8.839,-0.391,-0.534
-0.065,-0.032,-21.054,-9.562,-0.375,-0.506
-0.066,-0.034,-21.455,-10.205,-0.362,-0.493
-0.066,-0.036,-21.777,-10.848,-0.342,-0.484
-0.067,-0.037,-22.098,-11.411,-0.329,-0.475
-0.067,-0.039,-22.339,-11.973,-0.308,-0.475
-0.068,-0.041,-22.580,-12.536,-0.292,-0.469
