0.002,-0.011,1.125,-3.777,-0.460,0.103
0.001,-0.011,0.884,-3.777,-0.441,0.103
0.001,-0.011,0.482,-3.696,-0.438,-0.108
0.000,-0.010,0.080,-3.696,-0.395,0.101
0.000,-0.010,-0.241,-3.696,-0.375,0.103
-0.000,-0.010,-0.562,-3.696,-0.324,0.129
-0.001,-0.010,-0.884,-3.696,-0.285,0.103
-0.001,-0.009,-1.045,-3.696,-0.252,0.162
-0.001,-0.009,-1.286,-3.616,-0.232,0.155
-0.001,-0.009,-1.366,-3.616,-0.217,0.176
-0.002,-0.008,-1.446,-3.455,-0.236,0.159
-0.002,-0.008,-1.527,-3.295,-0.246,0.146
-0.002,-0.008,-1.607,-3.134,-0.213,0.131
-0.003,-0.008,-1.688,-2.973,-0.229,0.110
-0.003,-0.007,-1.688,-2.893,-0.235,-0.137
-0.003,-0.007,-1.768,-2.893,-0.249,-0.125
-0.003,-0.007,-1.848,-2.893,-0.276,-0.137
-0.004,-0.007,-1.929,-2.893,-0.266,-0.166
-0.004,-0.007,-2.089,-2.893,-0.283,-0.182
-0.004,-0.007,-2.250,-2.973,-0.255,-0.219
-0.004,-0.007,-2.330,-2.973,-0.324,-0.240
-0.005,-0.008,-2.411,-2.973,-0.256,-0.215
-0.005,-0.008,-2.491,-2.973,-0.260,-0.220
-0.005,-0.008,-2.491,-2.973,-0.264,-0.204
-0.005,-0.008,-2.571,-2.973,-0.254,-0.213
-0.005,-0.008,-2.652,-2.973,-0.220,-0.225
-0.005,-0.008,-2.652,-3.054,-0.214,-0.232
-0.005,-0.007,-2.652,-3.054,-0.204,-0.190
-0.005,-0.007,-2.652,-3.054,-0.180,-0.208
-0.004,-0.007,-2.652,-3.054,-0.117,-0.199
-0.004,-0.007,-2.652,-3.054,-0.129,-0.175
-0.004,-0.007,-2.652,-3.054,-0.136,-0.220
-0.004,-0.007,-2.652,-3.054,0.119,-0.212
-0.004,-0.007,-2.571,-3.134,-0.118,-0.228
-0.003,-0.008,-2.571,-3.134,-0.127,-0.259
-0.003,-0.008,-2.571,-3.214,0.120,-0.259
-0.003,-0.008,-2.571,-3.295,0.146,-0.279
-0.002,-0.008,-2.571,-3.375,0.156,-0.234
-0.002,-0.008,-2.491,-3.455,0.126,-0.262
-0.002,-0.009,-2.330,-3.696,0.160,-0.302
-0.002,-0.009,-2.170,-4.098,0.162,-0.320
-0.001,-0.010,-1.848,-4.500,0.150,-0.311
-0.001,-0.010,-1.527,-4.821,-0.118,-0.264
-0.001,-0.011,-1.527,-5.143,-0.159,-0.216
-0.001,-0.011,-1.607,-5.304,-1.273,-0.153
-0.001,-0.011,-3.134,-5.304,-4.584,0.116
-0.001,-0.011,-6.991,-5.304,-0.464,0.239
-0.000,-0.010,-10.688,-5.223,0.254,0.222
-0.000,-0.010,-12.134,-4.982,0.688,0.221
0.000,-0.010,-12.214,-4.741,0.900,0.241
0.000,-0.010,-11.330,-4.500,0.959,0.224
0.001,-0.010,-10.125,-4.259,0.897,0.207
0.001,-0.009,-8.679,-3.938,0.755,0.199
0.002,-0.009,-7.312,-3.696,0.626,0.163
0.002,-0.009,-6.107,-3.455,0.473,0.148
0.003,-0.008,-5.062,-3.295,0.331,0.150
0.004,-0.008,-4.339,-3.214,0.248,0.125
0.004,-0.008,-3.857,-3.054,0.193,0.139
0.005,-0.008,-3.455,-2.973,0.152,0.127
0.006,-0.007,-3.214,-2.812,0.132,0.110
