0.006,-0.022,-1.929,-5.384,-0.210,-0.173
0.006,-0.022,-1.929,-5.384,-0.229,-0.169
0.006,-0.022,-1.929,-5.384,-0.255,-0.164
0.006,-0.022,-1.929,-5.384,-0.227,-0.176
0.006,-0.022,-1.929,-5.384,-0.191,-0.187
0.006,-0.022,-1.929,-5.464,-0.191,-0.207
0.006,-0.022,-1.929,-5.464,-0.232,-0.177
0.006,-0.022,-1.929,-5.464,-0.231,-0.204
0.006,-0.022,-1.929,-5.464,-0.203,-0.199
0.006,-0.022,-1.929,-5.464,-0.203,-0.188
0.006,-0.022,-1.929,-5.464,-0.198,-0.190
0.006,-0.022,-1.929,-5.464,-0.198,-0.190
0.006,-0.022,-1.929,-5.464,-0.203,-0.197
0.006,-0.022,-1.929,-5.464,-0.205,-0.182
0.006,-0.022,-1.929,-5.464,-0.202,-0.191
0.006,-0.022,-1.929,-5.464,-0.183,-0.177
0.006,-0.022,-1.929,-5.464,-0.232,-0.169
0.006,-0.022,-1.929,-5.464,-0.211,-0.190
0.006,-0.022,-1.929,-5.464,-0.206,-0.185
0.006,-0.022,-1.929,-5.464,-0.205,-0.185
0.006,-0.022,-1.929,-5.464,-0.203,-0.185
0.006,-0.022,-1.929,-5.464,-0.205,-0.195
0.006,-0.022,-1.929,-5.464,-0.202,-0.193
0.006,-0.022,-1.929,-5.464,-0.206,-0.186
0.006,-0.022,-1.929,-5.464,-0.208,-0.187
0.006,-0.022,-1.929,-5.464,-0.194,-0.190
0.006,-0.022,-1.929,-5.464,-0.192,-0.182
0.006,-0.022,-1.929,-5.464,-0.236,-0.177
0.006,-0.022,-1.929,-5.464,-0.198,-0.179
0.006,-0.022,-1.929,-5.464,-0.207,-0.189
0.006,-0.022,-1.929,-5.464,-0.203,-0.192
0.006,-0.022,-1.929,-5.464,-0.205,-0.189
0.006,-0.022,-1.929,-5.464,-0.212,-0.181
0.006,-0.022,-1.929,-5.464,-0.208,-0.186
0.006,-0.022,-1.929,-5.464,-0.197,-0.186
0.006,-0.022,-1.929,-5.464,-0.199,-0.195
0.006,-0.022,-1.929,-5.464,-0.217,-0.177
0.006,-0.022,-1.929,-5.464,-0.204,-0.186
0.006,-0.022,-1.929,-5.464,-0.199,-0.189
0.006,-0.022,-1.929,-5.464,-0.209,-0.193
0.006,-0.022,-1.929,-5.464,-0.203,-0.185
0.006,-0.022,-1.929,-5.464,-0.210,-0.176
0.006,-0.022,-1.929,-5.464,-0.206,-0.184
0.006,-0.022,-1.929,-5.464,-0.205,-0.186
0.006,-0.022,-1.929,-5.464,-0.203,-0.185
0.006,-0.022,-1.929,-5.464,-0.204,-0.198
0.006,-0.022,-1.929,-5.464,-0.212,-0.175
0.006,-0.022,-1.929,-5.464,-0.215,-0.181
0.006,-0.022,-1.929,-5.464,-0.200,-0.189
0.006,-0.022,-1.929,-5.464,-0.201,-0.196
0.006,-0.022,-1.929,-5.464,-0.207,-0.178
0.006,-0.022,-1.929,-5.464,-0.200,-0.188
0.006,-0.022,-1.929,-5.464,-0.183,-0.186
0.006,-0.022,-1.929,-5.464,-0.234,-0.188
0.006,-0.022,-1.929,-5.464,-0.203,-0.186
0.006,-0.022,-1.929,-5.464,-0.202,-0.181
0.006,-0.022,-1.929,-5.464,-0.201,-0.203
0.006,-0.022,-1.929,-5.464,-0.208,-0.183
0.006,-0.022,-1.929,-5.464,-0.211,-0.184
0.006,-0.022,-1.929,-5.464,-0.211,-0.180
0.006,-0.022,-1.929,-5.464,-0.200,-0.184
0.006,-0.022,-1.929,-5.464,-0.208,-0.185
0.006,-0.022,-1.929,-5.464,-0.201,-0.184
0.006,-0.022,-1.929,-5.464,-0.203,-0.199
0.006,-0.022,-1.929,-5.464,-0.207,-0.180
0.006,-0.022,-1.929,-5.464,-0.207,-0.176
0.006,-0.022,-1.929,-5.464,-0.206,-0.192
0.006,-0.022,-1.929,-5.464,-0.202,-0.195
0.006,-0.022,-1.929,-5.464,-0.207,-0.181
0.006,-0.022,-1.929,-5.464,-0.202,-0.190
0.006,-0.022,-1.929,-5.464,-0.213,-0.182
0.006,-0.022,-1.929,-5.464,-0.199,-0.194
0.006,-0.022,-1.929,-5.464,-0.207,-0.182
0.006,-0.022,-1.929,-5.464,-0.206,-0.177
0.006,-0.022,-1.929,-5.464,-0.197,-0.179
0.006,-0.022,-1.929,-5.464,-0.214,-0.195
0.006,-0.022,-1.929,-5.464,-0.205,-0.188
0.006,-0.022,-1.929,-5.464,-0.205,-0.187
0.006,-0.022,-1.929,-5.464,-0.205,-0.189
0.006,-0.022,-1.929,-5.464,-0.209,-0.181
0.006,-0.022,-1.929,-5.464,-0.199,-0.186
0.006,-0.022,-1.929,-5.464,-0.211,-0.183
0.006,-0.022,-1.929,-5.464,-0.208,-0.188
0.006,-0.022,-1.929,-5.464,-0.203,-0.189
0.006,-0.022,-1.929,-5.464,-0.197,-0.196
0.006,-0.022,-1.929,-5.464,-0.210,-0.178
0.006,-0.022,-1.929,-5.464,-0.210,-0.177
0.006,-0.022,-1.929,-5.464,-0.204,-0.191
0.006,-0.022,-1.929,-5.464,-0.205,-0.193
0.006,-0.022,-1.929,-5.464,-0.205,-0.180
0.006,-0.022,-1.929,-5.464,-0.206,-0.192
0.006,-0.022,-1.929,-5.464,-0.206,-0.177
0.006,-0.022,-1.929,-5.464,-0.206,-0.186
0.006,-0.022,-1.929,-5.464,-0.205,-0.187
0.006,-0.022,-1.929,-5.464,-0.204,-0.189
0.006,-0.022,-1.929,-5.464,-0.206,-0.186
0.006,-0.022,-1.929,-5.464,-0.209,-0.184
0.006,-0.022,-1.929,-5.464,-0.204,-0.183
0.006,-0.022,-1.929,-5.464,-0.206,-0.183
0.006,-0.022,-1.929,-5.464,-0.202,-0.189
0.006,-0.022,-1.929,-5.464,-0.211,-0.191
0.006,-0.022,-1.929,-5.464,1.223,-0.192
0.006,-0.022,0.241,-5.464,5.088,-0.179
0.006,-0.022,10.848,-5.464,1.032,-0.188
0.005,-0.022,18.804,-5.464,-0.428,-0.183
0.005,-0.022,20.973,-5.464,-1.400,-0.189
0.004,-0.022,19.446,-5.464,-1.684,-0.188
0.003,-0.022,17.438,-5.464,-1.652,-0.160
0.002,-0.022,14.946,-5.464,-1.335,-0.155
0.001,-0.022,12.696,-5.464,-1.097,-0.135
0.000,-0.022,10.607,-5.464,-0.866,-0.127
-0.001,-0.022,8.920,-5.464,-0.636,-0.184
-0.002,-0.022,7.393,-5.464,-0.478,-0.138
-0.003,-0.022,6.670,-5.464,-0.410,-0.149
-0.004,-0.021,5.946,-5.464,-0.354,-0.140
-0.005,-0.021,5.545,-5.464,-0.273,-0.109
-0.007,-0.021,5.304,-5.464,-0.296,-0.113
-0.008,-0.021,5.143,-5.464,-0.316,-0.104
-0.009,-0.021,4.982,-5.464,-0.315,0.118
-0.010,-0.021,4.821,-5.384,-0.332,0.108
-0.012,-0.020,4.580,-5.304,-0.358,0.123
