0.003,-0.006,0.964,-3.857,-0.670,-0.262
0.003,-0.007,0.562,-3.938,-0.631,-0.343
0.003,-0.007,0.000,-4.018,-0.337,-0.223
0.002,-0.007,-0.562,-4.179,0.238,-0.172
0.001,-0.007,-0.562,-4.179,-0.674,-0.266
0.000,-0.008,-0.643,-4.259,-0.565,-0.263
0.000,-0.008,-1.205,-4.339,-0.398,-0.200
-0.000,-0.008,-1.768,-4.339,-0.345,-0.232
-0.000,-0.008,-2.170,-4.339,-0.307,-0.209
-0.001,-0.008,-2.491,-4.339,-0.238,-0.224
-0.001,-0.008,-2.652,-4.339,-0.271,-0.204
-0.001,-0.009,-2.812,-4.339,-0.228,-0.117
-0.002,-0.009,-2.893,-4.339,-0.301,-0.407
-0.002,-0.009,-3.054,-4.420,-0.262,-0.250
-0.002,-0.009,-3.134,-4.661,-0.264,-0.266
-0.003,-0.010,-3.295,-4.821,-0.299,-0.250
-0.003,-0.010,-3.455,-4.982,-0.333,-0.247
-0.003,-0.010,-3.777,-5.223,-0.272,-0.151
-0.003,-0.010,-4.018,-5.223,-0.317,-0.136
-0.003,-0.010,-4.259,-5.223,-0.176,-0.104
-0.002,-0.010,-4.339,-5.223,0.135,-0.107
-0.002,-0.010,-4.259,-5.223,0.243,0.106
-0.002,-0.009,-3.857,-5.143,0.213,0.174
-0.001,-0.009,-3.455,-4.982,0.242,0.231
-0.001,-0.009,-3.134,-4.821,0.167,0.161
-0.000,-0.009,-2.973,-4.661,0.129,0.158
-0.000,-0.008,-2.812,-4.500,0.122,0.156
0.000,-0.008,-2.732,-4.339,-0.114,0.159
0.000,-0.008,-2.732,-4.098,0.120,0.146
0.001,-0.008,-2.732,-4.018,0.133,0.113
0.001,-0.008,-2.652,-3.857,0.184,0.104
0.002,-0.007,-2.491,-3.777,0.186,-0.108
0.002,-0.007,-2.411,-3.696,0.234,-0.102
0.003,-0.007,-2.170,-3.696,0.223,-0.120
0.003,-0.007,-1.929,-3.696,0.273,-0.106
0.004,-0.007,-1.607,-3.696,0.494,-0.111
0.004,-0.007,-1.125,-3.696,0.490,0.111
0.005,-0.006,-0.482,-3.696,0.482,0.114
0.005,-0.006,0.161,-3.616,0.403,0.122
0.006,-0.006,0.884,-3.616,0.343,0.140
0.006,-0.006,1.446,-3.536,0.291,0.166
0.007,-0.006,2.009,-3.375,0.229,0.147
0.007,-0.005,2.411,-3.214,0.155,0.103
0.008,-0.005,2.732,-3.054,0.176,0.143
0.008,-0.005,2.973,-2.973,0.153,0.137
0.009,-0.005,3.134,-2.812,0.132,0.119
0.009,-0.004,3.295,-2.652,0.112,0.133
0.010,-0.004,3.375,-2.491,0.151,0.121
0.010,-0.003,3.616,-2.250,0.179,0.171
0.011,-0.003,3.696,-2.170,0.232,0.224
0.011,-0.003,3.938,-1.929,0.135,0.160
0.012,-0.003,4.098,-1.768,0.168,0.129
0.000,-0.000,4.259,-1.607,-0.801,0.249
0.011,-0.002,4.018,-1.366,-2.997,0.838
0.012,-0.001,2.170,-0.804,3.024,-0.575
0.012,-0.001,1.768,-0.402,0.423,-0.155
0.012,-0.001,3.536,-0.562,0.412,-0.207
0.012,-0.001,4.420,-0.643,0.261,-0.210
0.012,-0.000,5.223,-0.723,0.185,-0.193
0.013,-0.000,5.786,-0.804,-0.121,-0.182
0.013,-0.000,5.866,-0.884,-0.123,-0.203
0.013,-0.000,5.866,-0.884,-0.155,-0.233
0.013,-0.000,5.866,-0.964,-0.181,-0.231
0.013,-0.000,5.866,-0.964,-0.215,-0.224
0.013,-0.000,5.786,-0.964,-0.221,-0.233
0.013,-0.000,5.786,-1.045,-0.224,-0.244
0.013,-0.000,5.786,-1.125,-0.232,-0.271
0.013,-0.001,5.705,-1.205,-0.252,-0.279
0.013,-0.001,5.705,-1.286,-0.233,-0.273
0.013,-0.001,5.705,-1.446,-0.253,-0.289
0.013,-0.001,5.625,-1.607,-0.291,-0.294
0.013,-0.001,5.545,-2.009,-0.281,-0.291
0.012,-0.002,5.304,-2.411,-1.323,-0.300
0.012,-0.002,3.214,-2.812,-4.304,-0.314
0.012,-0.003,-6.589,-3.214,-0.675,-0.291
0.012,-0.003,-13.661,-3.696,0.696,-0.248
0.011,-0.004,-14.062,-3.938,1.509,-0.190
0.012,-0.004,-11.491,-4.018,1.534,-0.186
0.012,-0.004,-9.161,-4.018,1.262,-0.123
0.012,-0.004,-6.750,-4.018,0.951,0.106
0.012,-0.004,-4.500,-3.938,0.651,-0.106
0.012,-0.004,-3.134,-3.938,0.429,0.130
0.013,-0.005,-1.929,-3.938,0.236,0.131
0.013,-0.005,-1.125,-3.857,0.121,0.111
0.013,-0.005,-0.723,-3.777,-0.140,-0.103
0.014,-0.005,-0.643,-3.777,-0.176,-0.128
0.014,-0.005,-0.643,-3.777,-0.209,-0.122
0.014,-0.005,-0.804,-3.857,-0.188,-0.115
0.015,-0.005,-0.884,-3.857,-0.178,0.105
0.015,-0.005,-0.964,-3.857,-0.186,-0.107
0.016,-0.005,-0.964,-3.857,-0.124,0.112
0.016,-0.005,-0.964,-3.857,-0.119,0.100
0.016,-0.005,-0.964,-3.777,0.139,-0.115
0.017,-0.005,-0.964,-3.777,0.381,-0.104
0.017,-0.005,-0.723,-3.777,0.396,-0.124
0.018,-0.005,-0.402,-3.857,0.392,0.112
0.018,-0.005,0.161,-3.857,0.348,0.100
0.018,-0.005,0.723,-3.777,0.336,0.115
0.019,-0.006,1.205,-3.777,0.274,-0.104
0.019,-0.006,1.688,-3.777,0.223,-0.134
0.020,-0.006,2.089,-3.777,0.180,-0.102
0.020,-0.006,2.491,-3.777,0.149,-0.102
0.020,-0.006,2.732,-3.777,0.121,0.116
0.021,-0.005,3.054,-3.777,0.129,0.130
0.021,-0.005,3.214,-3.696,0.185,0.149
0.022,-0.005,3.295,-3.616,-0.140,0.166
