x,y,angle_x,angle_y,input_x,input_y
0.000,0.000,-8.679,-23.062,-0.171,-0.115
0.000,0.000,-8.679,-23.062,-0.171,-0.114
0.000,0.000,-8.679,-23.062,-0.171,-0.114
0.000,0.000,-8.679,-23.062,-0.171,-0.113
0.000,0.000,-8.679,-23.062,-0.171,-0.113
0.000,0.000,-8.679,-23.062,-0.171,-0.112
0.000,0.000,-8.679,-23.062,-0.171,-0.112
0.000,0.000,-8.679,-23.062,-0.171,-0.112
0.000,0.000,-8.679,-23.062,-0.171,-0.111
0.000,0.000,-8.679,-23.062,-0.171,-0.111
0.000,0.000,-8.679,-23.062,-0.171,-0.110
0.000,0.000,-8.679,-23.062,-0.171,-0.110
0.000,0.000,-8.679,-23.062,-0.171,-0.109
0.000,0.000,-8.679,-23.062,-0.171,-0.109
0.000,0.000,-8.679,-23.062,-0.171,-0.108
0.000,0.000,-8.679,-23.062,-0.171,-0.108
0.000,0.000,-8.679,-23.062,-0.171,-0.107
0.000,0.000,-8.679,-23.062,-0.171,-0.107
0.000,0.000,-8.679,-23.062,-0.171,-0.107
0.000,0.000,-8.679,-23.062,-0.171,-0.106
0.000,0.000,-8.679,-23.062,-0.171,-0.106
0.000,0.000,-8.679,-23.062,-0.171,-0.105
0.000,0.000,-8.679,-23.062,-0.171,-0.105
0.000,0.000,-8.679,-23.062,-0.171,-0.104
0.000,0.000,-8.679,-23.062,-0.171,-0.104
0.000,0.000,-8.679,-23.062,-0.171,-0.103
0.000,0.000,-8.679,-23.062,-0.171,-0.103
0.000,0.000,-8.679,-23.062,-0.171,-0.102
0.000,0.000,-8.679,-23.062,-0.171,-0.102
0.000,0.000,-8.679,-23.062,-0.171,-0.102
0.000,0.000,-8.679,-23.062,-0.171,-0.101
0.000,0.000,-8.679,-23.062,-0.171,-0.101
0.000,0.000,-8.679,-23.062,-0.171,-0.100
0.000,0.000,-8.679,-23.062,-0.171,0.100
0.000,0.000,-8.679,-23.062,-0.171,0.101
0.000,0.000,-8.679,-22.902,-0.171,-0.130
0.000,0.000,-8.679,-22.902,-0.171,-0.137
0.000,0.000,-8.679,-22.982,-0.171,-0.125
0.000,0.000,-8.679,-22.982,-0.171,-0.124
0.000,0.000,-8.679,-22.982,-0.171,-0.125
0.000,0.000,-8.679,-22.982,-0.162,-0.116
0.000,0.000,-8.679,-22.982,-0.162,-0.117
0.000,0.000,-8.679,-22.982,-0.162,-0.118
0.000,0.000,-8.679,-22.982,-0.162,-0.119
0.000,0.000,-8.679,-22.982,-0.162,-0.120
0.000,0.000,-8.679,-22.982,-0.162,-0.122
0.000,0.000,-8.679,-22.982,-0.162,-0.123
0.000,0.000,-8.679,-22.982,-0.162,-0.124
0.000,0.000,-8.679,-22.982,-0.162,-0.125
0.000,0.000,-8.679,-22.982,-0.162,-0.127
0.000,0.000,-8.679,-22.982,-0.162,-0.128
0.000,0.000,-8.679,-22.982,-0.162,-0.129
0.000,0.000,-8.679,-22.982,-0.162,-0.130
0.000,0.000,-8.679,-22.982,-0.162,-0.132
0.000,0.000,-8.679,-22.982,-0.162,-0.133
0.000,0.000,-8.679,-22.982,-0.162,-0.134
0.000,0.000,-8.679,-22.982,-0.162,-0.135
0.000,0.000,-8.679,-22.982,-0.162,-0.137
0.000,0.000,-8.679,-22.982,-0.162,-0.138
0.000,0.000,-8.679,-22.982,-0.162,-0.139
0.000,0.000,-8.679,-22.982,-0.162,-0.140
0.000,0.000,-8.679,-22.982,-0.162,-0.141
0.000,0.000,-8.679,-22.982,-0.162,-0.143
0.000,0.000,-8.679,-22.982,-0.162,-0.144
0.000,0.000,-8.679,-22.982,-0.162,-0.145
0.000,0.000,-8.679,-22.982,-0.162,-0.146
0.000,0.000,-8.679,-22.982,-0.162,-0.148
0.000,0.000,-8.679,-22.982,-0.162,-0.149
0.000,0.000,-8.679,-22.982,-0.162,-0.150
0.000,0.000,-8.679,-22.982,-0.162,-0.151
0.000,0.000,-8.679,-22.982,-0.162,-0.153
0.000,0.000,-8.679,-23.062,-0.162,-0.153
0.000,0.000,-8.679,-23.062,-0.162,0.691
0.000,0.000,-8.679,-20.491,-0.162,2.244
0.000,0.000,-8.679,-10.366,-0.162,2.045
0.000,0.000,-8.679,2.732,-0.162,1.593
0.000,0.000,-8.679,13.580,-0.162,1.084
0.000,0.000,-8.679,20.973,-0.162,0.682
0.000,0.000,-8.679,25.795,-0.162,0.411
0.000,0.000,-8.679,28.688,-0.162,0.237
0.000,0.000,-8.679,30.214,-0.162,0.133
0.000,0.000,-8.679,30.857,-0.162,-0.154
0.000,0.000,-8.679,30.777,-0.162,-0.220
0.000,0.000,-8.679,30.616,-0.162,-0.249
0.000,0.000,-8.679,30.214,-0.162,-0.240
0.000,0.000,-8.679,29.732,-0.162,-0.222
0.000,0.000,-8.679,29.411,-0.162,-0.204
0.000,0.000,-8.679,29.170,-0.162,-0.192
0.000,0.000,-8.679,29.089,-0.162,-0.184
0.000,0.000,-8.679,29.009,-0.162,-0.181
0.000,0.000,-8.679,29.009,-0.162,-0.179
0.000,0.000,-8.679,29.009,-0.162,-0.603
0.000,0.000,-8.679,27.321,-0.162,-1.603
0.000,0.000,-8.679,20.170,-0.162,-1.605
0.000,0.000,-8.679,11.009,-0.162,-1.366
0.000,0.000,-8.679,3.295,-0.162,-1.008
0.000,0.000,-8.679,-2.732,-0.162,-0.713
0.000,0.000,-8.679,-6.830,-0.162,-0.490
0.000,0.000,-8.679,-9.161,-0.162,-0.344
0.000,0.000,-8.679,-10.607,-0.162,-0.259
0.000,0.000,-8.679,-11.250,-0.162,-0.210
0.000,0.000,-8.679,-11.571,-0.162,-0.188
0.000,0.000,-8.679,-11.652,-0.162,-0.177
0.000,0.000,-8.679,-11.652,-0.162,-0.175
0.000,0.000,-8.679,-11.652,-0.162,-0.175
0.000,0.000,-8.679,-11.652,-0.162,-0.175
0.000,0.000,-8.679,-11.652,-0.162,-0.175
0.000,0.000,-8.679,-11.652,-0.162,-0.175
0.000,0.000,-8.679,-11.652,-0.162,-0.175
0.000,0.000,-8.679,-11.652,-0.162,-0.175
0.000,0.000,-8.679,-11.652,0.323,-0.175
0.000,0.000,-7.634,-11.652,1.084,-0.175
0.000,0.000,-2.491,-11.652,0.991,-0.175
0.000,0.000,3.455,-11.652,0.770,-0.175
0.000,0.000,8.518,-11.652,0.537,-0.175
0.000,0.000,12.214,-11.652,0.346,-0.175
0.000,0.000,14.384,-11.652,0.214,-0.175
0.000,0.000,15.750,-11.652,0.130,-0.175
0.000,0.000,16.473,-11.652,-0.150,-0.175
0.000,0.000,16.393,-11.652,-0.218,-0.175
0.000,0.000,16.152,-11.652,-0.248,-0.175
0.000,0.000,15.991,-11.652,-0.239,-0.175
0.000,0.000,15.830,-11.652,-0.232,-0.175
0.000,0.000,15.830,-11.652,-0.228,-0.175
0.000,0.000,15.830,-11.652,-0.840,-0.175
0.000,0.000,12.616,-11.652,-2.208,-0.175
0.000,0.000,4.339,-11.652,-2.013,-0.175
0.000,0.000,-8.036,-11.652,-1.623,-0.175
0.000,0.000,-18.000,-11.652,-1.145,-0.175
0.000,0.000,-25.393,-11.652,-0.769,-0.175
0.000,0.000,-30.134,-11.652,-0.499,-0.175
0.000,0.000,-32.705,-11.652,-0.331,-0.175
0.000,0.000,-34.152,-11.652,-0.240,-0.175
0.000,0.000,-34.634,-11.652,-0.193,-0.175
0.000,0.000,-34.714,-11.652,-0.178,-0.175
0.000,0.000,-34.714,-11.652,-0.175,-0.175
0.000,0.000,-34.714,-11.652,0.671,-0.175
0.000,0.000,-32.304,-11.652,2.247,-0.175
0.000,0.000,-21.214,-11.652,2.040,-0.175
0.000,0.000,-8.438,-11.652,1.564,-0.175
0.000,0.000,1.446,-11.652,1.076,-0.175
0.000,0.000,10.125,-11.652,0.686,-0.175
0.000,0.000,14.464,-11.652,0.384,-0.175
0.000,0.000,17.598,-11.652,0.221,-0.175
0.000,0.000,18.804,-11.652,0.102,-0.175
0.000,0.000,19.366,-11.652,-0.611,-0.175
0.000,0.000,17.679,-11.652,-1.664,-0.175
0.000,0.000,10.125,-11.652,-1.521,-0.175
0.000,0.000,1.045,-11.652,-1.193,-0.175
0.000,0.000,-6.027,-11.652,-0.845,-0.175
0.000,0.000,-11.250,-11.652,-0.579,-0.175
0.000,0.000,-14.384,-11.652,-0.390,-0.175
0.000,0.000,-16.152,-11.652,-0.279,-0.175
0.000,0.000,-16.955,-11.652,-0.218,-0.175
0.000,0.000,-17.277,-11.652,-0.191,-0.175
0.000,0.000,-17.277,-11.652,-0.182,-0.175
0.000,0.000,-17.277,-11.652,0.221,-0.175
0.000,0.000,-16.714,-11.652,0.802,-0.175
0.000,0.000,-13.500,-11.652,0.746,-0.175
0.000,0.000,-8.438,-11.652,0.591,-0.175
0.000,0.000,-5.223,-11.652,0.406,-0.175
0.000,0.000,-2.330,-11.652,0.279,-0.175
0.000,0.000,-0.884,-11.652,0.178,-0.175
0.000,0.000,0.080,-11.652,0.113,-0.175
0.000,0.000,0.482,-11.652,0.310,-0.175
0.000,0.000,1.688,-11.652,0.930,-0.175
0.000,0.000,6.188,-11.652,0.840,-0.175
0.000,0.000,11.170,-11.652,0.649,-0.175
0.000,0.000,15.509,-11.652,0.453,-0.175
0.000,0.000,18.562,-11.652,0.291,-0.175
0.000,0.000,20.330,-11.652,0.182,-0.175
0.000,0.000,21.455,-11.652,-0.676,-0.175
0.000,0.000,19.446,-11.652,-2.107,-0.175
0.000,0.000,10.527,-11.652,-1.833,-0.175
0.000,0.000,-0.804,-11.652,-1.256,-0.175
0.000,0.000,-8.679,-11.652,-0.834,-0.175
0.000,0.000,-13.420,-11.652,-0.550,-0.175
0.000,0.000,-16.875,-11.652,-0.372,-0.175
0.000,0.000,-18.241,-11.652,-0.256,-0.175
0.000,0.000,-19.045,-11.652,-0.207,-0.175
0.000,0.000,-19.286,-11.652,-0.181,-0.175
0.000,0.000,-19.366,-11.652,-0.173,0.381
0.000,0.000,-19.366,-10.527,-0.171,1.305
0.000,0.000,-19.366,-4.500,-0.171,1.198
0.000,0.000,-19.366,2.893,-0.171,0.934
0.000,0.000,-19.366,8.679,-0.171,0.651
0.000,0.000,-19.366,13.018,-0.171,0.431
0.000,0.000,-19.366,15.830,-0.171,0.272
0.000,0.000,-19.366,17.438,-0.171,0.172
0.000,0.000,-19.366,18.482,-0.171,-0.104
0.000,0.000,-19.366,18.482,-0.171,-0.173
0.000,0.000,-19.366,18.402,-0.171,-0.212
0.000,0.000,-19.366,18.321,-0.171,-0.232
0.000,0.000,-19.366,18.080,-0.171,-0.227
0.000,0.000,-19.366,17.839,-0.171,-0.217
0.000,0.000,-19.366,17.598,-0.171,-0.207
0.000,0.000,-19.366,17.598,-0.171,-0.200
0.000,0.000,-19.366,17.518,-0.171,-0.199
0.000,0.000,-19.366,17.518,-0.171,-0.197
0.000,0.000,-19.366,17.518,-0.171,-0.197
0.000,0.000,-19.366,17.518,-0.171,-0.197
0.000,0.000,-19.366,17.518,-0.171,-0.197
0.000,0.000,-19.366,17.518,-0.171,-0.197
0.000,0.000,-19.366,17.518,-0.171,-0.197
0.000,0.000,-19.366,17.518,-0.171,-0.197
0.000,0.000,-19.366,17.518,-0.171,-0.197
0.000,0.000,-19.366,17.518,-0.171,-0.197
0.000,0.000,-19.366,17.518,-0.171,-0.197
0.000,0.000,-19.366,17.518,-0.171,-0.197
0.000,0.000,-19.366,17.518,-0.171,-0.197
0.000,0.000,-19.366,17.518,-0.171,-0.197
0.000,0.000,-19.366,17.518,-0.171,-0.197
0.000,0.000,-19.366,17.518,-0.171,-0.197
0.000,0.000,-19.366,17.518,-0.171,-0.197
0.000,0.000,-19.366,17.518,-0.171,-0.197
0.000,0.000,-19.366,17.518,-0.171,-0.197
0.000,0.000,-19.366,17.518,-0.171,-0.197
0.000,0.000,-19.366,17.518,-0.171,-0.197
0.000,0.000,-19.366,17.518,-0.171,-0.197
0.000,0.000,-19.366,17.518,-0.171,-0.197
0.000,0.000,-19.366,17.518,-0.171,-0.197
0.000,0.000,-19.366,17.518,-0.171,-0.197
0.000,0.000,-19.366,17.518,-0.171,-0.197
0.000,0.000,-19.366,17.518,-0.171,-0.197
0.000,0.000,-19.366,17.518,-0.171,-0.197
0.000,0.000,-19.366,17.518,-0.171,-0.197
0.000,0.000,-19.366,17.518,-0.171,-0.197
0.000,0.000,-19.366,17.518,-0.171,-0.197
0.000,0.000,-19.366,17.518,-0.171,-0.197
0.000,0.000,-19.366,17.518,-0.171,-0.197
0.000,0.000,-19.366,17.518,-0.171,-0.197
0.000,0.000,-19.366,17.518,-0.171,-0.197
0.000,0.000,-19.366,17.518,-0.171,-0.197
0.000,0.000,-19.366,17.518,-0.171,-0.197
0.000,0.000,-19.366,17.518,-0.171,-0.197
0.000,0.000,-19.366,17.518,-0.171,-0.197
0.000,0.000,-19.366,17.518,-0.171,-0.197
0.000,0.000,-19.366,17.518,-0.171,-0.197
0.000,0.000,-19.366,17.518,-0.171,-0.197
0.000,0.000,-19.366,17.518,-0.171,-0.197
0.000,0.000,-19.366,17.518,-0.171,-0.197
0.000,0.000,-19.366,17.518,-0.171,-0.197
0.000,0.000,-19.366,17.518,-0.171,-0.197
0.000,0.000,-19.366,17.518,-0.171,-0.197
0.000,0.000,-19.366,17.518,-0.171,-0.197
0.000,0.000,-19.366,17.518,-0.171,-0.197
0.000,0.000,-19.366,17.518,-0.171,-0.197
0.000,0.000,-19.366,17.518,-0.171,-0.197
0.000,0.000,-19.366,17.518,-0.168,-0.188
0.000,0.000,-19.366,17.518,-0.168,-0.188
0.000,0.000,-19.366,17.518,-0.168,-0.188
0.000,0.000,-19.366,17.518,-0.168,-0.188
0.000,0.000,-19.366,17.518,-0.168,-0.188
0.000,0.000,-19.366,17.518,-0.168,-0.188
0.000,0.000,-19.366,17.518,-0.168,-0.188
0.000,0.000,-19.366,17.518,-0.168,-0.188
0.000,0.000,-19.366,17.518,-0.168,-0.188
0.000,0.000,-19.366,17.518,-0.168,-0.188
0.000,0.000,-19.366,17.518,-0.168,-0.188
0.000,0.000,-19.366,17.518,-0.168,-0.188
0.000,0.000,-19.366,17.518,-0.168,-0.188
0.000,0.000,-19.366,17.518,-0.168,-0.188
0.000,0.000,-19.366,17.518,-0.168,-0.188
0.000,0.000,-19.366,17.518,-0.168,-0.188
0.000,0.000,-19.366,17.518,-0.168,-0.188
0.000,0.000,-19.366,17.518,-0.168,-0.188
0.000,0.000,-19.366,17.518,-0.168,-0.188
0.000,0.000,-19.366,17.518,-0.168,-0.188
0.000,0.000,-19.366,17.518,-0.168,-0.188
0.000,0.000,-19.366,17.518,-0.168,-0.188
0.000,0.000,-19.366,17.518,-0.168,-0.188
0.000,0.000,-19.366,17.518,-0.168,-0.188
0.000,0.000,-19.366,17.518,-0.168,-0.188
0.000,0.000,-19.366,17.518,-0.168,-0.188
0.000,0.000,-19.366,17.518,-0.168,-0.188
0.000,0.000,-19.366,17.518,-0.168,-0.188
0.000,0.000,-19.366,17.518,-0.168,-0.188
0.000,0.000,-19.366,17.518,0.140,-0.188
0.000,0.000,-19.205,17.518,1.538,-0.188
0.000,0.000,-12.536,17.518,1.517,-0.188
0.000,0.000,-2.973,17.518,1.303,-0.188
0.000,0.000,5.143,17.518,1.010,-0.188
0.000,0.000,11.973,17.518,0.762,-0.188
0.000,0.000,16.875,17.518,0.555,-0.188
0.000,0.000,20.170,17.518,0.407,-0.188
0.000,0.000,23.062,17.518,0.306,-0.188
0.000,0.000,24.589,17.518,0.219,-0.188
0.000,0.000,26.036,17.518,0.172,-0.188
0.000,0.000,26.759,17.518,0.109,-0.188
0.000,0.000,27.161,17.518,-0.148,-0.188
0.000,0.000,27.080,17.518,-0.202,-0.188
0.000,0.000,27.000,17.598,-0.221,-0.188
0.000,0.000,26.920,17.598,-0.219,-0.191
0.000,0.000,26.839,17.598,-0.314,-0.191
0.000,0.000,26.438,17.598,-1.459,-0.191
0.000,0.000,20.571,17.598,-1.433,-0.191
0.000,0.000,13.018,17.598,-1.247,-0.191
0.000,0.000,5.705,17.598,-1.014,-0.191
0.000,0.000,-0.161,17.598,-0.790,-0.191
0.000,0.000,-4.339,17.598,-0.613,-0.191
0.000,0.000,-7.554,17.598,-0.485,-0.191
0.000,0.000,-9.562,17.598,-0.389,-0.191
0.000,0.000,-10.929,17.598,-0.328,-0.191
0.000,0.000,-11.973,17.598,-0.286,-0.191
0.000,0.000,-12.455,17.598,-0.255,-0.191
0.000,0.000,-12.696,17.598,-0.241,-0.191
0.000,0.000,-12.696,17.598,-0.234,-0.191
0.000,0.000,-12.777,17.598,-0.234,-0.191
0.000,0.000,-12.777,17.598,-0.232,-0.191
0.000,0.000,-12.777,17.598,-0.232,-0.191
0.000,0.000,-12.777,17.598,-0.232,-0.191
0.000,0.000,-12.777,17.598,-0.232,-0.191
0.000,0.000,-12.777,17.598,-0.232,-0.191
0.000,0.000,-12.777,17.598,-0.232,-0.191
0.000,0.000,-12.777,17.598,-0.232,-0.191
0.000,0.000,-12.777,17.598,-0.232,-0.191
0.000,0.000,-12.777,17.598,-0.172,-0.191
0.000,0.000,-12.777,17.598,0.855,-0.191
0.000,0.000,-9.321,17.598,0.846,-0.191
0.000,0.000,-4.661,17.598,0.736,-0.191
0.000,0.000,-0.562,17.598,0.593,-0.191
0.000,0.000,3.696,17.598,0.466,-0.191
0.000,0.000,6.107,17.598,0.338,-0.191
0.000,0.000,8.357,17.598,0.264,-0.191
0.000,0.000,9.562,17.598,0.197,-0.191
0.000,0.000,10.607,17.598,0.160,-0.191
0.000,0.000,11.330,17.598,0.108,-0.191
0.000,0.000,11.732,17.598,-0.149,-0.191
0.000,0.000,11.652,17.598,-0.263,-0.191
0.000,0.000,11.330,17.598,-0.973,-0.191
0.000,0.000,7.634,17.598,-1.111,-0.191
0.000,0.000,1.768,17.598,-0.991,-0.191
0.000,0.000,-3.455,17.598,-0.811,-0.191
0.000,0.000,-7.955,17.598,-0.651,-0.191
0.000,0.000,-11.411,17.598,-0.514,-0.191
0.000,0.000,-13.661,17.598,-0.447,-0.191
0.000,0.000,-15.509,17.598,-0.820,-0.191
0.000,0.000,-18.723,17.598,-0.759,-0.191
0.000,0.000,-22.018,17.598,-0.659,-0.191
0.000,0.000,-25.634,17.598,-0.556,-0.191
0.000,0.000,-27.723,17.598,-0.448,-0.191
0.000,0.000,-29.893,17.598,-0.383,-0.191
0.000,0.000,-31.018,17.598,-0.318,-0.191
0.000,0.000,-32.063,17.598,-0.284,-0.191
0.000,0.000,-32.866,17.598,-0.252,-0.191
0.000,0.000,-33.509,17.598,-0.227,-0.191
0.000,0.000,-33.830,17.598,-0.208,-0.191
0.000,0.000,-33.911,17.598,-0.199,-0.191
0.000,0.000,-33.911,17.598,-0.219,-0.191
0.000,0.000,-33.911,17.598,-0.478,-0.191
0.000,0.000,-35.036,17.598,-0.467,-0.191
0.000,0.000,-36.723,17.598,-0.327,-0.191
0.000,0.000,-38.009,17.598,-0.275,-0.191
0.000,0.000,-38.732,17.598,-0.237,-0.191
0.000,0.000,-39.214,17.598,-0.215,-0.191
0.000,0.000,-39.455,17.598,-0.201,-0.191
0.000,0.000,-39.536,17.598,-0.194,-0.191
0.000,0.000,-39.616,17.598,-0.191,-0.191
0.000,0.000,-39.696,17.598,-0.189,-0.191
0.000,0.000,-39.696,17.598,-0.186,-0.191
0.000,0.000,-39.696,17.598,-0.186,-0.191
0.000,0.000,-39.696,17.598,-0.186,-0.191
0.000,0.000,-39.696,17.598,-0.186,-0.191
0.000,0.000,-39.696,17.598,-0.186,-0.191
0.000,0.000,-39.696,17.598,-0.186,-0.191
0.000,0.000,-39.696,17.598,-0.186,-0.191
0.000,0.000,-39.696,17.598,-0.186,-0.191
0.000,0.000,-39.696,17.598,-0.186,-0.191
0.000,0.000,-39.696,17.598,-0.186,-0.191
0.000,0.000,-39.696,17.598,-0.186,-0.191
0.000,0.000,-39.696,17.598,-0.186,-0.220
0.000,0.000,-39.696,17.518,-0.186,-0.567
0.000,0.000,-39.696,16.071,-0.186,-0.640
0.000,0.000,-39.696,13.580,-0.186,-0.593
0.000,0.000,-39.696,11.250,-0.186,-0.516
0.000,0.000,-39.696,8.839,-0.186,-0.443
0.000,0.000,-39.696,7.232,-0.186,-0.438
0.000,0.000,-39.696,5.384,-0.186,-1.179
0.000,0.000,-39.696,1.366,-0.186,-1.119
0.000,0.000,-39.696,-4.580,-0.186,-1.016
0.000,0.000,-39.696,-9.884,-0.186,-0.833
0.000,0.000,-39.696,-14.464,-0.186,-0.671
0.000,0.000,-39.696,-17.920,-0.186,-0.531
0.000,0.000,-39.696,-20.411,-0.186,-0.427
0.000,0.000,-39.696,-22.339,-0.186,-0.351
0.000,0.000,-39.696,-23.705,-0.186,-0.292
0.000,0.000,-39.696,-24.589,-0.186,-0.119
0.000,0.000,-39.696,-24.750,-0.186,1.779
0.000,0.000,-39.696,-17.277,-0.186,1.766
0.000,0.000,-39.696,-6.991,-0.186,1.527
0.000,0.000,-39.696,3.054,-0.186,1.209
0.000,0.000,-39.696,10.768,-0.186,0.903
0.000,0.000,-39.696,16.232,-0.186,0.670
0.000,0.000,-39.696,21.214,-0.186,0.501
0.000,0.000,-39.696,23.866,-0.186,0.353
0.000,0.000,-39.696,26.277,0.200,0.271
0.000,0.000,-39.455,27.643,2.506,0.199
0.000,0.000,-28.125,28.768,2.472,0.157
0.000,0.000,-13.259,29.491,2.112,-0.101
0.000,0.000,1.125,29.571,1.652,-0.161
0.000,0.000,12.857,29.491,1.213,-0.204
0.000,0.000,20.812,29.411,0.858,-0.217
0.000,0.000,26.839,29.411,0.616,-0.215
0.000,0.000,31.018,29.330,0.434,-0.215
0.000,0.000,33.750,29.330,0.308,-0.213
0.000,0.000,35.598,29.250,0.225,-0.212
0.000,0.000,36.884,29.250,0.169,-0.210
0.000,0.000,37.607,29.250,0.112,-0.210
0.000,0.000,38.089,29.170,-0.143,-0.210
0.000,0.000,38.009,29.170,-0.201,-0.208
0.000,0.000,37.929,29.170,-0.222,-0.208
0.000,0.000,37.848,29.170,-0.220,-0.208
0.000,0.000,37.848,29.170,-0.217,-0.208
0.000,0.000,37.848,29.170,-0.217,-0.208
0.000,0.000,37.848,29.170,-0.217,-0.208
0.000,0.000,37.848,29.170,-0.217,-0.208
0.000,0.000,37.848,29.170,-0.217,-0.208
0.000,0.000,37.848,29.170,-0.217,-0.208
