0.001,0.026,-1.768,-3.455,-0.208,-0.129
0.001,0.026,-1.768,-3.455,-0.209,-0.125
0.001,0.026,-1.768,-3.455,-0.215,-0.131
0.001,0.026,-1.768,-3.455,-0.204,-0.117
0.001,0.026,-1.768,-3.455,-0.214,-0.133
0.001,0.026,-1.768,-3.455,-0.210,-0.120
0.001,0.026,-1.768,-3.455,-0.211,-0.132
0.001,0.026,-1.768,-3.455,-0.209,-0.121
0.001,0.026,-1.768,-3.455,-0.211,-0.122
0.001,0.026,-1.768,-3.455,-0.213,-0.128
0.001,0.026,-1.768,-3.455,-0.207,-0.131
0.001,0.026,-1.768,-3.455,-0.208,-0.122
0.001,0.026,-1.768,-3.455,-0.215,-0.124
0.001,0.026,-1.768,-3.455,-0.211,-0.130
0.001,0.026,-1.768,-3.455,-0.208,-0.125
0.001,0.026,-1.768,-3.455,-0.211,-0.122
0.001,0.026,-1.768,-3.455,-0.213,-0.129
0.001,0.026,-1.768,-3.455,-0.229,-0.133
0.001,0.026,-1.768,-3.455,-0.190,-0.123
0.001,0.026,-1.768,-3.455,-0.210,-0.125
0.001,0.026,-1.768,-3.455,-0.207,-0.126
0.001,0.026,-1.768,-3.455,-0.214,-0.126
0.001,0.026,-1.768,-3.455,-0.210,-0.124
0.001,0.026,-1.768,-3.455,-0.218,-0.124
0.001,0.026,-1.768,-3.455,-0.225,-0.126
0.001,0.026,-1.768,-3.455,-0.188,-0.125
0.001,0.026,-1.768,-3.455,-0.211,-0.132
0.001,0.026,-1.768,-3.455,-0.208,-0.122
0.001,0.026,-1.768,-3.455,-0.209,-0.125
0.001,0.026,-1.768,-3.455,-0.217,-0.129
0.001,0.026,-1.768,-3.455,-0.204,-0.121
0.001,0.026,-1.768,-3.455,-0.206,-0.127
0.001,0.026,-1.768,-3.455,-0.211,-0.133
0.001,0.026,-1.768,-3.455,-0.215,-0.149
0.001,0.026,-1.768,-3.455,-0.209,-0.103
0.001,0.026,-1.768,-3.455,-0.209,-0.123
0.001,0.026,-1.768,-3.455,-0.212,-0.131
0.001,0.026,-1.768,-3.455,-0.213,-0.129
0.001,0.026,-1.768,-3.455,-0.206,-0.128
0.001,0.026,-1.768,-3.455,-0.207,-0.124
0.001,0.026,-1.768,-3.455,-0.212,-0.121
0.001,0.026,-1.768,-3.455,-0.209,-0.129
0.001,0.026,-1.768,-3.455,-0.206,-0.133
0.001,0.026,-1.768,-3.455,-0.211,-0.160
0.001,0.026,-1.768,-3.455,-0.215,-0.118
0.001,0.026,-1.768,-3.455,-0.217,-0.101
0.001,0.026,-1.768,-3.455,-0.225,-0.125
0.001,0.026,-1.768,-3.455,-0.187,-0.127
0.001,0.026,-1.768,-3.455,-0.206,-0.132
0.001,0.026,-1.768,-3.455,-0.214,-0.125
0.001,0.026,-1.768,-3.455,-0.210,-0.127
0.002,0.026,-1.768,-3.455,-0.114,-0.137
0.001,0.026,-1.768,-3.455,0.350,-0.167
0.001,0.026,-1.688,-3.455,-0.392,0.121
0.001,0.026,-1.607,-3.455,-0.200,-0.133
0.001,0.026,-1.768,-3.455,-0.220,-0.126
0.001,0.026,-1.768,-3.455,-0.205,-0.130
0.001,0.026,-1.768,-3.455,-0.216,-0.122
0.001,0.026,-1.768,-3.455,-0.212,-0.133
0.001,0.026,-1.768,-3.455,-0.209,-0.122
0.001,0.026,-1.768,-3.455,-0.214,-0.143
0.001,0.026,-1.768,-3.455,-0.201,-0.147
0.001,0.026,-1.768,-3.455,-0.207,-0.112
0.001,0.026,-1.768,-3.455,-0.215,-0.116
0.001,0.026,-1.768,-3.455,-0.210,-0.124
0.001,0.026,-1.768,-3.455,-0.211,-0.127
0.001,0.026,-1.768,-3.455,-0.213,-0.129
0.001,0.026,-1.768,-3.455,-0.207,-0.130
0.001,0.026,-1.768,-3.455,-0.212,-0.128
0.001,0.026,-1.768,-3.455,-0.228,-0.121
0.001,0.026,-1.768,-3.455,-0.192,-0.132
0.001,0.026,-1.768,-3.455,-0.214,-0.128
0.001,0.026,-1.768,-3.455,-0.204,-0.124
0.001,0.026,-1.768,-3.455,-0.199,-0.136
0.001,0.026,-1.768,-3.455,-0.191,-0.125
0.001,0.026,-1.768,-3.455,-0.238,-0.134
0.001,0.026,-1.768,-3.455,-0.213,-0.115
0.001,0.026,-1.768,-3.455,-0.208,-0.126
0.001,0.026,-1.768,-3.455,-0.208,-0.135
0.001,0.026,-1.768,-3.455,-0.193,-0.146
0.001,0.026,-1.768,-3.455,-0.223,-0.105
0.001,0.026,-1.768,-3.455,-0.219,-0.127
0.001,0.026,-1.768,-3.455,-0.228,-0.135
0.001,0.026,-1.768,-3.455,-0.192,-0.129
0.001,0.026,-1.768,-3.455,-0.207,-0.119
0.001,0.026,-1.768,-3.455,-0.210,-0.132
0.001,0.026,-1.768,-3.455,-0.205,-0.128
0.001,0.026,-1.768,-3.455,-0.215,-0.123
0.001,0.026,-1.768,-3.455,-0.212,-0.134
0.001,0.026,-1.768,-3.455,-0.207,-0.130
0.001,0.026,-1.768,-3.455,-0.208,-0.126
0.001,0.026,-1.768,-3.455,-0.212,-0.126
0.001,0.026,-1.768,-3.455,-0.212,-0.128
0.001,0.026,-1.768,-3.455,-0.211,-0.126
0.001,0.026,-1.768,-3.455,-0.206,-0.130
0.001,0.026,-1.768,-3.455,-0.207,-0.129
0.001,0.026,-1.768,-3.455,-0.215,-0.125
